folder,file1,file2,es_plagio,dataset,tfidf_normalized,ast_structure,method_signatures,sequence_normalized,combined_score
c03_orig_L5v04,original.java,compared.java,1,ir_plag,0.631395112695825,0.4948453608247423,0.3333333333333333,0.3032535297728668,0.4815965938235581
b728ba1d_d04e5afb,b728ba1d.java,d04e5afb.java,1,conplag,1.0000000000000002,1.0,1.0,1.0,1.0
884f5678_9862c742,884f5678.java,9862c742.java,0,conplag,0.5221136115760594,0.6705882352941176,0.5,0.18025751072961374,0.510954861249298
9ed0ece8_c48673a6,9ed0ece8.java,c48673a6.java,0,conplag,0.5148131469608568,0.5784883720930233,0.3333333333333333,0.17394224311618536,0.4464891161983013
28820c82_8637bb90,28820c82.java,8637bb90.java,0,conplag,0.6280321138328475,0.5815217391304348,1.0,0.2623318385650224,0.6336175373653805
4a5b029f_fb05904c,4a5b029f.java,fb05904c.java,0,conplag,0.0,0.41454545454545455,0.5,0.12017753499487879,0.24239026661286817
90dc2b20_d8a171a3,90dc2b20.java,d8a171a3.java,0,conplag,0.7207178584305933,0.6342857142857142,1.0,0.30299471520845567,0.6879861720176902
9e7551da_f0e13442,9e7551da.java,f0e13442.java,1,conplag,1.0,0.9976905311778291,1.0,0.9975,0.9989321593533488
c03_orig_np14,original.java,compared.java,0,ir_plag,0.9805258913283504,0.9491525423728814,1.0,0.9246231155778895,0.9666232920134704
3d88acb8_8aadde13,3d88acb8.java,8aadde13.java,1,conplag,0.4733125289210002,0.8881987577639752,0.6666666666666666,0.46146146146146144,0.6346715650040952
c07_orig_L2v04,original.java,compared.java,1,ir_plag,0.8428445332891413,1.0,1.0,0.9306197964847364,0.93458855612391
01c915a2_4e5ee0f7,01c915a2.java,4e5ee0f7.java,0,conplag,0.6245247587429916,0.6468646864686468,0.25,0.24558303886925795,0.49948052733102977
c01_orig_L4v05,original.java,compared.java,1,ir_plag,0.9659160910146359,0.9302325581395349,0.5,0.2486865148861646,0.7544433765299077
c06_orig_np06,original.java,compared.java,0,ir_plag,0.9702197422265285,0.9369369369369369,1.0,0.9157392686804452,0.9580188811624327
7011024d_e6b7a899,7011024d.java,e6b7a899.java,0,conplag,0.3241180271516859,0.5622119815668203,0.3333333333333333,0.12572373862696443,0.3676301314338475
c02_orig_np13,original.java,compared.java,0,ir_plag,0.9401871864104548,0.7,1.0,0.6722288438617402,0.8398998418229202
46bde295_8a858867,46bde295.java,8a858867.java,1,conplag,0.7497733579250807,0.8421052631578947,0.5,0.2895791583166333,0.6584891279686416
aa266c38_b5fbe7a2,aa266c38.java,b5fbe7a2.java,1,conplag,0.38062291182496705,0.5860805860805861,0.25,0.18626827717736807,0.38698243653951947
1f748faf_851fafb6,1f748faf.java,851fafb6.java,0,conplag,0.35869578080785264,0.5217391304347826,0.25,0.2745651151857076,0.3732500296910393
25151980_3b5cec19,25151980.java,3b5cec19.java,0,conplag,0.7583618048459286,0.6022099447513812,1.0,0.42105263157894735,0.7092475098583315
2f8c3bf3_3c667d4f,2f8c3bf3.java,3c667d4f.java,0,conplag,0.7334284117186535,0.8205128205128205,1.0,0.6619718309859155,0.8021495649032622
c03_orig_L5v06,original.java,compared.java,1,ir_plag,0.6546701459702282,0.6666666666666666,0.3333333333333333,0.43774069319640563,0.5614623217357073
4dc0247e_875ed4c8,4dc0247e.java,875ed4c8.java,0,conplag,0.0,0.671280276816609,0.3333333333333333,0.14442295293359123,0.289714192651688
c02_orig_L4v02,original.java,compared.java,1,ir_plag,0.4081087719536918,0.524822695035461,0.3333333333333333,0.32582322357019067,0.41582502889662565
c02_orig_np01,original.java,compared.java,0,ir_plag,0.9680986751203648,0.9484536082474226,1.0,0.9284064665127021,0.9626315887432598
5f3a196a_d76e3b9d,5f3a196a.java,d76e3b9d.java,0,conplag,0.6022754970451838,0.6821052631578948,1.0,0.1746866154468257,0.6416309952302065
476e94d3_9310ad0c,476e94d3.java,9310ad0c.java,0,conplag,0.7935496597201741,0.5735294117647058,1.0,0.1338621715418939,0.6698805301627568
2915ac5b_9b8c6bd7,2915ac5b.java,9b8c6bd7.java,1,conplag,0.7346275128067711,0.9545454545454546,1.0,0.5514912774338773,0.8262069574610877
4201fdf7_93322168,4201fdf7.java,93322168.java,0,conplag,0.3541628241423411,0.43946188340807174,0.3333333333333333,0.13496932515337423,0.3427076189119137
c03_orig_L4v04,original.java,compared.java,1,ir_plag,0.6596612784128263,0.7046632124352331,0.3333333333333333,0.40350877192982454,0.5694733936311994
c05_orig_np03,original.java,compared.java,0,ir_plag,0.7681197746789749,0.6355140186915887,1.0,0.5447761194029851,0.7412125446555655
38129877_7493a104,38129877.java,7493a104.java,1,conplag,1.0000000000000002,1.0,1.0,1.0,1.0
51019113_bf85ab7b,51019113.java,bf85ab7b.java,0,conplag,0.0,0.43452380952380953,0.2,0.21040462427745665,0.20191783649876138
4e28b45e_fc1771af,4e28b45e.java,fc1771af.java,0,conplag,0.0,0.5903890160183066,0.5,0.11634103019538189,0.2945678593347993
089b7f00_fb20d298,089b7f00.java,fb20d298.java,1,conplag,0.7072924856204582,0.8610169491525423,1.0,0.44607190412782954,0.7727682403320975
0df4050e_d9199dfd,0df4050e.java,d9199dfd.java,1,conplag,0.0,0.819672131147541,1.0,0.3974358974358974,0.5055170239596469
55ab9b5d_ae4d5b49,55ab9b5d.java,ae4d5b49.java,0,conplag,0.0,0.5295508274231678,0.5,0.2956204379562044,0.303208313920381
c01_orig_L6v06,original.java,compared.java,1,ir_plag,0.7144388792551399,0.9302325581395349,0.5,0.2465277777777778,0.6661025418478261
2c7a0000_4201fdf7,2c7a0000.java,4201fdf7.java,1,conplag,0.684509048906486,0.8918918918918919,1.0,0.47690763052208834,0.7786818792631508
29cf2e70_72d9eb5b,29cf2e70.java,72d9eb5b.java,1,conplag,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999
26e699de_e99c14b9,26e699de.java,e99c14b9.java,0,conplag,0.8385718270422374,0.6443768996960486,1.0,0.21006289308176102,0.7183226433358618
0951d079_71a4f6d2,0951d079.java,71a4f6d2.java,1,conplag,0.5071685200590694,0.8281573498964804,0.5,0.390625,0.5845499369896183
8a39dbf5_ff3283cf,8a39dbf5.java,ff3283cf.java,1,conplag,0.0,1.0,1.0,1.0,0.65
2bda1866_e4ab72e5,2bda1866.java,e4ab72e5.java,0,conplag,0.6613162612617305,0.4756756756756757,0.5,0.08108108108108109,0.48632555630647056
317a209c_3e6def38,317a209c.java,3e6def38.java,1,conplag,1.0000000000000007,1.0,1.0,1.0,1.0
c06_orig_L2v06,original.java,compared.java,1,ir_plag,1.0000000000000002,1.0,1.0,0.9983948635634029,0.9997592295345106
9291ca83_d61f51c5,9291ca83.java,d61f51c5.java,0,conplag,0.8635876750266188,0.6790450928381963,1.0,0.1424260712130356,0.7273331247927307
c02_orig_L3v09,original.java,compared.java,1,ir_plag,0.9822497433930201,0.8235294117647058,1.0,0.6681922196796338,0.8910750666689139
5a81e159_d82fa7e3,5a81e159.java,d82fa7e3.java,0,conplag,0.38517862322803564,0.5777777777777777,0.25,0.20134604598990466,0.38834775836163143
38601291_3bcd2014,38601291.java,3bcd2014.java,0,conplag,0.7014466103338105,0.535031847133758,0.6666666666666666,0.32116215155084415,0.5875235238229211
d9199dfd_ff1fc018,d9199dfd.java,ff1fc018.java,0,conplag,0.6217436570040139,0.5480225988700564,0.5,0.17664670658682635,0.5085140656004458
c03_orig_L1v01,original.java,compared.java,1,ir_plag,0.9999999999999998,0.9767441860465116,1.0,0.9824304538799414,0.9903878238959447
c01_orig_L4v04,original.java,compared.java,1,ir_plag,0.5673789381158941,0.56,0.5,0.294010889292196,0.5106842617343924
3951966f_9bc690ef,3951966f.java,9bc690ef.java,0,conplag,0.0,0.46851385390428213,0.3333333333333333,0.1903323262839879,0.2357706717805495
c05_orig_L2v02,original.java,compared.java,1,ir_plag,1.0000000000000002,1.0,1.0,1.0,1.0
c4ca2ff3_d83f74f7,c4ca2ff3.java,d83f74f7.java,0,conplag,0.4617288467545215,0.5925925925925926,0.25,0.26609105180533754,0.42929653191266093
3afcc566_fcc7e8fa,3afcc566.java,fcc7e8fa.java,0,conplag,0.41570204704357994,0.5502645502645502,0.25,0.09803921568627451,0.3752809638975592
00af3420_5449d33c,00af3420.java,5449d33c.java,0,conplag,0.6892912539532251,0.7362924281984334,0.5,0.2560483870967742,0.600546925407675
8be61667_ca3128ab,8be61667.java,ca3128ab.java,0,conplag,0.8457696007628986,0.6965699208443272,1.0,0.5054945054945055,0.7808145123444885
0951d079_0ecf356d,0951d079.java,0ecf356d.java,1,conplag,0.9256022246661386,0.9175946547884187,1.0,0.7534076827757125,0.912250327486031
c02_orig_L2v07,original.java,compared.java,1,ir_plag,0.9909628956536355,1.0,1.0,0.9882903981264637,0.9950805731977419
c04_orig_np05,original.java,compared.java,0,ir_plag,0.511627837845457,0.6666666666666666,1.0,0.5902912621359223,0.6676134325662983
c01_orig_L3v03,original.java,compared.java,1,ir_plag,0.9969092893249547,1.0,1.0,0.9865125240847784,0.9968951298764508
8782922d_f5f97f19,8782922d.java,f5f97f19.java,0,conplag,0.5203472438773374,0.36106750392464676,1.0,0.1501625775938516,0.5129661731735399
3380fa52_48993e07,3380fa52.java,48993e07.java,1,conplag,0.0,0.5528455284552846,0.5,0.2641509433962264,0.30547630004601933
c01_orig_L2v02,original.java,compared.java,1,ir_plag,1.0000000000000004,1.0,1.0,1.0,1.0
80881cae_ad4c7a20,80881cae.java,ad4c7a20.java,1,conplag,0.8236996119148361,0.884,0.6666666666666666,0.7729001036985828,0.8027632130583133
3380fa52_f28b8cb4,3380fa52.java,f28b8cb4.java,1,conplag,0.0,0.5735567970204841,0.5,0.16820580474934038,0.2972979098185463
c01_orig_np11,original.java,compared.java,0,ir_plag,0.7059468736585234,0.5128205128205128,1.0,0.57356608478803,0.6869624723448415
51d88c51_c2b7b017,51d88c51.java,c2b7b017.java,1,conplag,0.0,0.5041666666666667,1.0,0.15458167330677292,0.37443725099601594
c01_orig_np06,original.java,compared.java,0,ir_plag,0.7059468736585234,0.5128205128205128,1.0,0.572139303482587,0.686748455149025
3d06b643_930dd1f1,3d06b643.java,930dd1f1.java,0,conplag,0.0,0.4906303236797274,0.14285714285714285,0.08376963350785341,0.18832597070152482
927384f2_d4779c71,927384f2.java,d4779c71.java,0,conplag,0.3682815589521732,0.6273684210526316,0.3333333333333333,0.10224347186465613,0.39911225939541517
c05_orig_L4v04,original.java,compared.java,1,ir_plag,0.7336101903231564,0.6595744680851063,1.0,0.29535864978902954,0.6989397045069912
c02_orig_L2v03,original.java,compared.java,1,ir_plag,0.981823755319482,1.0,1.0,0.9227166276346604,0.9820458085070177
6d55e68b_d8a171a3,6d55e68b.java,d8a171a3.java,0,conplag,0.7709719874592118,0.5870020964360587,1.0,0.18100757913508694,0.6730919614118047
00c0b82a_1ea771ea,00c0b82a.java,1ea771ea.java,0,conplag,0.6368912452930294,0.592274678111588,0.5,0.2255859375,0.5344322299110367
5b9a0551_db1ef8b3,5b9a0551.java,db1ef8b3.java,0,conplag,0.481950929048981,0.5053763440860215,0.3333333333333333,0.18225419664268586,0.4143005245560193
01c915a2_480de7be,01c915a2.java,480de7be.java,0,conplag,0.49766610293742153,0.4910313901345291,0.5,0.1356006104207543,0.44183264463156935
45b19e51_f9adc043,45b19e51.java,f9adc043.java,0,conplag,0.5449557328307904,0.5674418604651162,0.3333333333333333,0.20984215413184773,0.4591100544167553
c07_orig_L1v07,original.java,compared.java,1,ir_plag,1.0000000000000004,0.9824561403508771,1.0,0.9891304347826086,0.9931064073226545
2db37cb1_875ed4c8,2db37cb1.java,875ed4c8.java,0,conplag,0.642665333629349,0.593320235756385,0.25,0.28501571777855395,0.4956812951639707
c04_orig_L3v07,original.java,compared.java,1,ir_plag,0.9960065188076067,0.8615384615384616,1.0,0.9734848484848485,0.9530865473169281
4552d8a0_ec4c7e8e,4552d8a0.java,ec4c7e8e.java,0,conplag,0.0,0.6618357487922706,1.0,0.27291886195995785,0.43948855393167485
c04_orig_L2v09,original.java,compared.java,1,ir_plag,1.0,1.0,1.0,1.0,0.9999999999999999
a0b406e6_c9b4bb51,a0b406e6.java,c9b4bb51.java,0,conplag,0.5841961876012992,0.48725212464589235,0.3333333333333333,0.1336116910229645,0.4373527233743338
6f02c6d9_d3a96420,6f02c6d9.java,d3a96420.java,0,conplag,0.6997111268984669,0.84,1.0,0.320084790673026,0.7449116130154173
949502c2_9fc811f7,949502c2.java,9fc811f7.java,1,conplag,0.6283324320298077,0.5128205128205128,0.25,0.09737590894720202,0.43836889139866675
10584086_f229aa7f,10584086.java,f229aa7f.java,0,conplag,0.6342070893047088,0.7098976109215017,1.0,0.3742953776775648,0.6910860711847333
c9159d9c_d3a96420,c9159d9c.java,d3a96420.java,0,conplag,0.7766324325029041,0.6889460154241646,1.0,0.376701143168209,0.7350103274784971
8639f6c6_e18ae6a1,8639f6c6.java,e18ae6a1.java,0,conplag,0.6585743820706856,0.6442953020134228,1.0,0.13700851236319417,0.6443409011832459
c04_orig_L5v02,original.java,compared.java,1,ir_plag,0.532825178511466,0.5945945945945946,0.5,0.5641891891891891,0.5494955692357698
c07_orig_L4v04,original.java,compared.java,1,ir_plag,0.7757085763641246,0.6775956284153005,0.6666666666666666,0.1986863711001642,0.6379129792503917
3e6def38_e7dce35b,3e6def38.java,e7dce35b.java,1,conplag,0.6438921696248934,0.5982256020278834,1.0,0.22486587357126195,0.638559821012767
11c2ab99_e6a6e318,11c2ab99.java,e6a6e318.java,1,conplag,0.9438578272146991,0.9473684210526315,1.0,0.7851335656213705,0.9323308006841398
ca3128ab_e270e909,ca3128ab.java,e270e909.java,0,conplag,0.738515825299366,0.6791044776119403,1.0,0.3878954607977992,0.7203962012580302
141effef_9cea10af,141effef.java,9cea10af.java,0,conplag,0.6379765658628083,0.6210045662100456,0.3333333333333333,0.09372579395817196,0.490318703675389
26e699de_f229aa7f,26e699de.java,f229aa7f.java,0,conplag,0.6666704205406132,0.7254901960784313,1.0,0.36298932384341637,0.7054301045892565
9862c742_d9199dfd,9862c742.java,d9199dfd.java,0,conplag,0.8533068185841293,0.8947368421052632,1.0,0.5717391304347826,0.8528393087012416
aa4b840f_e99c14b9,aa4b840f.java,e99c14b9.java,0,conplag,0.5438678735268905,0.5614973262032086,1.0,0.2099827882960413,0.5903003718397805
c02_orig_L5v04,original.java,compared.java,1,ir_plag,0.6393880879044833,0.7021276595744681,0.5,0.39558011049723757,0.5937611452134952
c07_orig_L4v07,original.java,compared.java,1,ir_plag,0.7233509863770287,0.8383233532934131,0.5,0.4269005847953216,0.6687049389392822
8f6421f3_ea2fc2bc,8f6421f3.java,ea2fc2bc.java,1,conplag,0.8778916812027441,0.8632218844984803,1.0,0.616822429906542,0.8587520182564858
085ddefc_1500a4fa,085ddefc.java,1500a4fa.java,0,conplag,0.7096302170085617,0.6049382716049383,1.0,0.350253807106599,0.682390128500468
c06_orig_L1v03,original.java,compared.java,1,ir_plag,1.0000000000000002,1.0,1.0,0.9983948635634029,0.9997592295345106
8f6421f3_bdfe8110,8f6421f3.java,bdfe8110.java,1,conplag,0.6666127414449969,0.91875,1.0,0.42079510703363915,0.7720587255607947
c06_orig_L2v01,original.java,compared.java,1,ir_plag,1.0000000000000002,1.0,1.0,1.0,1.0
4e9c4bf9_7011024d,4e9c4bf9.java,7011024d.java,0,conplag,0.36816729843339463,0.5642317380352645,0.3333333333333333,0.3058133854421104,0.4106667503452507
c06_orig_L6v01,original.java,compared.java,1,ir_plag,0.7453517825278293,0.528,0.5,0.3319946452476573,0.5690723206718888
c04_orig_L2v05,original.java,compared.java,1,ir_plag,0.9510586798717322,0.9841269841269841,1.0,0.951310861423221,0.9708052624066846
46e9aed4_7011024d,46e9aed4.java,7011024d.java,0,conplag,0.3249694937292271,0.6103286384976526,0.3333333333333333,0.17277250113071008,0.38942045619079846
c05_orig_L3v07,original.java,compared.java,1,ir_plag,0.9473734112064678,0.912621359223301,1.0,0.973404255319149,0.9513777399871264
c04_orig_L1v08,original.java,compared.java,1,ir_plag,1.0,1.0,1.0,1.0,0.9999999999999999
c03_orig_L3v01,original.java,compared.java,1,ir_plag,0.9791218148703658,0.75,1.0,0.7434628975265017,0.8792120698336033
0922b7e7_d1cd194e,0922b7e7.java,d1cd194e.java,0,conplag,0.6476565162656065,0.5507246376811594,1.0,0.2003577817531306,0.6219508392602796
c03_orig_L5v02,original.java,compared.java,1,ir_plag,0.7490829861623265,0.4752475247524752,0.3333333333333333,0.35894283958205286,0.5252613951865314
339fdc7f_6be4dcef,339fdc7f.java,6be4dcef.java,0,conplag,0.0,0.5579710144927537,0.3333333333333333,0.07750410509031198,0.24568358677803956
67241a76_8a39dbf5,67241a76.java,8a39dbf5.java,0,conplag,0.0,0.6452702702702703,0.5,0.25479063165365506,0.33179967582912934
0d4d22e0_d20e861b,0d4d22e0.java,d20e861b.java,0,conplag,0.2869490761383223,0.5264773599386032,0.25,0.0749907646841522,0.3196239993326166
3d06b643_db7f80a5,3d06b643.java,db7f80a5.java,1,conplag,0.0,0.0,0.0,0.05618486633439058,0.008427729950158586
c01_orig_L1v04,original.java,compared.java,1,ir_plag,1.0000000000000004,1.0,1.0,1.0,1.0
3380fa52_8a39dbf5,3380fa52.java,8a39dbf5.java,0,conplag,0.0,0.5819935691318328,0.5,0.30763983628922237,0.3207440461829332
ae4d5b49_f665e87b,ae4d5b49.java,f665e87b.java,0,conplag,0.4988906627172338,0.5442764578833693,0.3333333333333333,0.12708498808578236,0.4236240841955766
31cdf5fe_f0801d53,31cdf5fe.java,f0801d53.java,0,conplag,0.5438549708297156,0.645,1.0,0.2184336707511987,0.6166142904030802
8f31b279_d2f74dfc,8f31b279.java,d2f74dfc.java,0,conplag,0.6926105935360685,0.554089709762533,1.0,0.3431952662721893,0.6601199106072123
480de7be_f4757480,480de7be.java,f4757480.java,1,conplag,0.5314570018609948,0.7458033573141487,0.6666666666666666,0.2014030323602625,0.5732947460329655
c06_orig_L4v09,original.java,compared.java,1,ir_plag,0.9268193353520391,0.926829268292683,0.5,0.8188512518409425,0.82526323563716
30e0cc81_b55888de,30e0cc81.java,b55888de.java,0,conplag,0.5555408591419719,0.5818965517241379,0.2,0.11036125446605796,0.4255624543868402
54d7c21e_a7e7f371,54d7c21e.java,a7e7f371.java,1,conplag,0.9791039076569821,0.9720430107526882,1.0,0.9601301871440195,0.9783187989773531
29cf2e70_584b0e9e,29cf2e70.java,584b0e9e.java,1,conplag,0.5403796567280296,0.8091168091168092,1.0,0.38304943913585376,0.6893253384602311
1dab88fb_f59d9b6e,1dab88fb.java,f59d9b6e.java,1,conplag,0.828015461694278,0.9021956087824351,1.0,0.6143743159430864,0.8526202416191908
4eac0eea_f4d6d28d,4eac0eea.java,f4d6d28d.java,1,conplag,1.0,0.9959677419354839,1.0,0.9966510381781648,0.9982879783073697
bd65846f_d018b49f,bd65846f.java,d018b49f.java,0,conplag,0.0,0.4909456740442656,0.3333333333333333,0.1148735533647664,0.2311814018846613
3e6def38_548ffb07,3e6def38.java,548ffb07.java,1,conplag,0.8241496739463481,0.9346991037131882,1.0,0.6775645581615731,0.8704968007194142
0cedec8a_ac8acb97,0cedec8a.java,ac8acb97.java,1,conplag,0.41030327183837784,0.6790123456790124,0.25,0.17674418604651163,0.42382147675411264
5c54f087_c6c7fa0c,5c54f087.java,c6c7fa0c.java,0,conplag,0.3355186923929421,0.5,0.6666666666666666,0.131168417701369,0.4204401383260684
0ecf356d_71a4f6d2,0ecf356d.java,71a4f6d2.java,1,conplag,0.4862014668633261,0.810126582278481,0.5,0.26535996984545795,0.5530124835625271
3a12e509_fae0662f,3a12e509.java,fae0662f.java,0,conplag,0.513553005126562,0.663013698630137,0.5,0.22934973637961337,0.5130501218402798
c04_orig_L6v07,original.java,compared.java,1,ir_plag,0.2825312258340295,0.6410256410256411,0.5,0.7191011235955056,0.4990587898889285
829d2024_9852706b,829d2024.java,9852706b.java,1,conplag,0.8626173894827093,0.664179104477612,1.0,0.5370258880192655,0.7817237008651217
80881cae_9555b9d1,80881cae.java,9555b9d1.java,0,conplag,0.5012152169860408,0.5161290322580645,0.2,0.1315345699831366,0.3899942211200041
3f939694_54488276,3f939694.java,54488276.java,0,conplag,0.0,0.6681614349775785,0.5,0.2873512560599383,0.3435511189022643
c02_orig_L6v06,original.java,compared.java,1,ir_plag,0.5240236652805291,0.631578947368421,0.3333333333333333,0.481086323957323,0.5117115823189765
643e22cc_bd7281dc,643e22cc.java,bd7281dc.java,0,conplag,0.3769862058185118,0.49544626593806923,0.3333333333333333,0.13241785188818048,0.3671083962677936
c04_orig_L3v02,original.java,compared.java,1,ir_plag,1.0,0.8709677419354839,1.0,0.95,0.9537903225806451
1480a727_a7d1ce58,1480a727.java,a7d1ce58.java,1,conplag,0.0,0.9470672389127325,1.0,0.3232974910394265,0.5326147953297338
45e38fad_5be7547e,45e38fad.java,5be7547e.java,0,conplag,0.6995538003728341,0.6151315789473685,0.25,0.17004317502490868,0.5048897800684388
71c7ac71_bdfe8110,71c7ac71.java,bdfe8110.java,0,conplag,0.623702449102258,0.5406593406593406,0.5,0.05441055234954658,0.4886552422360244
5ee4d2f9_b38468e8,5ee4d2f9.java,b38468e8.java,0,conplag,0.0,0.4543610547667343,0.25,0.08465608465608465,0.19900672912843298
3d06b643_cb87df79,3d06b643.java,cb87df79.java,1,conplag,0.0,0.7421052631578947,0.5,0.2751495377922784,0.36390400961621017
722e318f_b790ef12,722e318f.java,b790ef12.java,1,conplag,0.0,0.6842105263157895,0.5,0.3010365029292474,0.35041863333412393
c03_orig_L4v07,original.java,compared.java,1,ir_plag,0.8127912222431881,0.6224489795918368,0.5,0.34933333333333333,0.6236116216626668
8a39dbf5_e1a5831a,8a39dbf5.java,e1a5831a.java,0,conplag,0.0,0.7160068846815835,1.0,0.41365621278285036,0.4768504973219026
529d9642_8ad1ad84,529d9642.java,8ad1ad84.java,0,conplag,0.33221125674594265,0.5991058122205664,0.75,0.12090274046211714,0.4641410945965674
c03_orig_L6v05,original.java,compared.java,1,ir_plag,0.5995565267305453,0.5527638190954773,0.5,0.3038461538461538,0.5212508531612571
a6520606_fb05904c,a6520606.java,fb05904c.java,0,conplag,0.0,0.5039370078740157,0.5,0.08,0.2631811023622047
1a31f5cb_dc575a6c,1a31f5cb.java,dc575a6c.java,0,conplag,0.44572353376716556,0.5017064846416383,0.3333333333333333,0.10030395136778116,0.38822744158283323
48c5f745_4d25818e,48c5f745.java,4d25818e.java,1,conplag,0.7425517664454941,0.8622448979591837,1.0,0.3665594855305466,0.77355051047326
71e0f2e5_b226c49a,71e0f2e5.java,b226c49a.java,0,conplag,0.5980423511029781,0.5767284991568297,0.25,0.19705694177863084,0.4618919138998858
2af19170_ac8ef97c,2af19170.java,ac8ef97c.java,0,conplag,0.0,0.4802527646129542,0.5,0.23025919228450875,0.27861470822656254
c07_orig_L5v01,original.java,compared.java,1,ir_plag,0.6718445524579054,0.576271186440678,1.0,0.22409435551811288,0.6416411026201873
764484c3_9028caf7,764484c3.java,9028caf7.java,0,conplag,0.6732184456960415,0.6609071274298056,1.0,0.2766061794997548,0.6753895211475194
0c1143f7_960a4c0f,0c1143f7.java,960a4c0f.java,0,conplag,0.7908865978973091,0.6825396825396826,1.0,0.4161425576519916,0.7439935976737616
8e990c75_d9f6c257,8e990c75.java,d9f6c257.java,0,conplag,0.5226650100915637,0.5776699029126213,1.0,0.28619340413638905,0.5991627350262921
c06_orig_L4v06,original.java,compared.java,1,ir_plag,0.5939795587661469,0.7794117647058824,0.5,0.5848623853211009,0.6294457327780812
163d0dde_f87eb1b3,163d0dde.java,f87eb1b3.java,0,conplag,0.5166374868389776,0.612565445026178,1.0,0.2299717247879359,0.5990885126196861
66e74577_6e207cbf,66e74577.java,6e207cbf.java,0,conplag,0.7399483854434303,0.5741176470588235,1.0,0.2700096432015429,0.6717186755030792
c04_orig_L6v03,original.java,compared.java,1,ir_plag,0.45439934153523476,0.7567567567567568,0.5,0.6138613861386139,0.5781460044851512
29cf2e70_b2001d68,29cf2e70.java,b2001d68.java,1,conplag,0.893607890319778,0.939297124600639,1.0,0.730196545562835,0.9040813808265391
3e93b259_a60fba84,3e93b259.java,a60fba84.java,1,conplag,0.5454805236006177,0.7766990291262136,0.3333333333333333,0.3871646501841136,0.548669256192364
23194f89_bcc5473d,23194f89.java,bcc5473d.java,0,conplag,0.4510880249686121,0.5585284280936454,0.3333333333333333,0.1405657626130067,0.4131908682257255
0c9d4def_f665e87b,0c9d4def.java,f665e87b.java,0,conplag,0.7052305051793124,0.5891783567134269,0.25,0.26648721399730824,0.5135572659263836
3e93b259_e431de28,3e93b259.java,e431de28.java,0,conplag,0.8225786857238659,0.7584269662921348,1.0,0.31842818428184283,0.76319485753327
49b94994_d8654140,49b94994.java,d8654140.java,0,conplag,0.26477825323766296,0.5619546247818499,0.5,0.2123827392120075,0.39311618694953804
9ab3c0e1_d5fa4746,9ab3c0e1.java,d5fa4746.java,1,conplag,0.8095200631195247,0.8480463096960926,1.0,0.49264705882352944,0.8116429738241907
11c2ab99_bdfe8110,11c2ab99.java,bdfe8110.java,1,conplag,1.0000000000000002,1.0,1.0,1.0,1.0
116765b1_38601291,116765b1.java,38601291.java,1,conplag,0.7261891496530726,0.4724770642201835,0.3333333333333333,0.12211077191452246,0.48089260409847545
45f5632f_5dc1f7b3,45f5632f.java,5dc1f7b3.java,0,conplag,0.48501251787022875,0.4418604651162791,0.25,0.13894592744695414,0.3731544099065069
734a94be_cb87df79,734a94be.java,cb87df79.java,1,conplag,0.757218515126539,0.8961424332344213,1.0,0.6194331983805668,0.8267841900216999
90f01508_ec8566b8,90f01508.java,ec8566b8.java,0,conplag,0.6900441344264922,0.4780058651026393,0.25,0.07851002865329514,0.44669371087805826
0f3a2acf_16e6d8bb,0f3a2acf.java,16e6d8bb.java,1,conplag,0.3578384243032552,0.6852713178294574,0.3333333333333333,0.25075711689884916,0.43510507805647053
4552d8a0_d3a96420,4552d8a0.java,d3a96420.java,0,conplag,0.0,0.7956989247311828,1.0,0.18212290502793296,0.46602811317354476
0b27be88_3f4a5b64,0b27be88.java,3f4a5b64.java,1,conplag,0.0,1.0,1.0,1.0,0.65
316c9955_e7370eec,316c9955.java,e7370eec.java,0,conplag,0.5277045831276717,0.649746192893401,0.4,0.11269177126917712,0.47652422765308194
c07_orig_L6v06,original.java,compared.java,1,ir_plag,0.7054244755438616,0.7317073170731707,0.3333333333333333,0.44158233670653174,0.5993147787349492
c04_orig_L5v04,original.java,compared.java,1,ir_plag,0.5026983940841993,0.7058823529411765,0.5,0.5945945945945946,0.5768983330010118
4d279121_856a8eda,4d279121.java,856a8eda.java,0,conplag,0.6483701892205866,0.6086956521739131,0.5,0.20574162679425836,0.5403995058985179
c05_orig_L3v08,original.java,compared.java,1,ir_plag,0.9829067108827212,0.8247422680412371,1.0,0.776,0.9078400292213236
0922b7e7_c34bb733,0922b7e7.java,c34bb733.java,0,conplag,0.5184587911694967,0.4662004662004662,0.5,0.11706464764123471,0.4388804139156489
c06_orig_np05,original.java,compared.java,0,ir_plag,0.9702197422265285,0.9369369369369369,1.0,0.8414239482200647,0.9468715830933756
05ca89ed_5b9a0551,05ca89ed.java,5b9a0551.java,0,conplag,0.6071433264994467,0.6353591160220995,0.5,0.346031746031746,0.5550126609861981
c04_orig_L2v01,original.java,compared.java,1,ir_plag,1.0,1.0,1.0,1.0,0.9999999999999999
2722ef48_e9144440,2722ef48.java,e9144440.java,0,conplag,0.5548019847274978,0.5553719008264463,0.5,0.12158956109134045,0.47903069906625917
43ca682a_baebdc56,43ca682a.java,baebdc56.java,1,conplag,1.0000000000000009,1.0,1.0,1.0,1.0000000000000002
